name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melbourne,2024-05-26,61.3,41.3,49.4,61.3,37.9,48.2,45.1,87.1,0.001,100,4.17,rain,0,0,11.4,6.5,38.1,1025.7,42.5,7.7,105,9.1,5,10,2024-05-26T07:22:27,2024-05-26T17:11:50,0.59,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-27,66.9,40.4,52.2,66.9,33.3,50.9,42.5,72.9,0.001,100,4.17,rain,0,0,14.8,12.2,20.8,1025.6,1.8,10.2,107.2,9.3,5,10,2024-05-27T07:23:12,2024-05-27T17:11:20,0.63,Rain,Clear conditions throughout the day with morning rain.,rain,"YMAV,C9254,95874099999,94866099999,95936099999,94895599999,C7520,95866099999,94865099999,YMML,94864099999"
melbourne,2024-05-28,67,45.4,54.3,67,42.6,53.1,42.6,66.3,0,0,0,,0,0,22.8,9.2,21,1026.3,0.4,10.9,67.4,5.8,5,10,2024-05-28T07:23:55,2024-05-28T17:10:51,0.66,Clear,Clear conditions throughout the day.,clear-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-29,66.4,46.7,57.7,66.4,44.4,57,42,57.5,0,0,0,,0,0,37.6,16.3,1.4,1022.7,27.7,10.6,104.1,9,5,10,2024-05-29T07:24:38,2024-05-29T17:10:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-30,68.3,60.3,63.8,68.3,60.3,63.8,51,64.4,0.007,100,4.17,rain,0,0,41.4,19.7,359.7,1012.9,78.6,11.4,38.8,3.4,2,10,2024-05-30T07:25:20,2024-05-30T17:10:00,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-31,64.1,54.8,59.4,64.1,54.8,59.4,44.1,57.5,0.142,100,4.17,rain,0,0,32.7,14,327.2,1012.9,48.9,9.8,100,8.7,5,10,2024-05-31T07:26:01,2024-05-31T17:09:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-01,56.1,44.6,50.5,56.1,44.6,50,43.3,76.6,0.002,100,4.17,rain,0,0,18.6,8.1,212.4,1025.3,37,9.9,56.3,4.9,3,10,2024-06-01T07:26:41,2024-06-01T17:09:16,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-02,55.5,41.8,49.7,55.5,41.8,49.7,44,81.9,0.007,100,4.17,rain,0,0,22.4,9.4,175.3,1025.2,63,10,57.5,5,3,10,2024-06-02T07:27:20,2024-06-02T17:08:56,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-03,56.2,46.2,51.2,56.2,44.6,50.9,44.5,78.3,0.027,100,4.17,rain,0,0,23,7.2,235,1016,91.9,10.3,34.1,2.8,2,10,2024-06-03T07:27:58,2024-06-03T17:08:38,0.88,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-04,55.3,45.1,50.8,55.3,44.2,50.5,42.6,74.5,0,0,0,,0,0,11,8.5,316.1,1017.5,95.1,10.3,51,4.3,4,10,2024-06-04T07:28:35,2024-06-04T17:08:22,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"YMAV,C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,YMML,94864099999"
melbourne,2024-06-05,57.9,47.1,51.9,57.9,46.1,51.8,45.7,80.1,0,0,0,,0,0,20.8,6.3,210.7,1022.5,94.4,10.3,40,3.6,2,10,2024-06-05T07:29:11,2024-06-05T17:08:08,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-06,61,48.3,54,61,48.3,54,48.6,83.1,0,0,0,,0,0,22.8,10.2,168.3,1025.9,71.9,10.2,82.4,7.1,5,10,2024-06-06T07:29:46,2024-06-06T17:07:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-07,59,48.7,53.3,59,46.3,53,50.8,91.7,0,0,0,,0,0,22.4,10.1,165.3,1023.2,63.8,11.3,81.9,7.1,5,10,2024-06-07T07:30:20,2024-06-07T17:07:45,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94857099999,94866099999,94856099999,95936099999,95866099999,remote,94872099999,94898099999,94863099999,95867099999,C7520,94865099999,94864099999"
melbourne,2024-06-08,55.8,44.4,51.7,55.8,44.4,51.6,50.2,94.9,0,0,0,rain,0,0,13.6,5.8,209.3,1017.4,83.8,7.5,37.3,3.3,2,10,2024-06-08T07:30:52,2024-06-08T17:07:36,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-09,57,48.2,53.4,57,48.2,53.4,48.6,84.1,0.019,100,8.33,rain,0,0,16.8,5.7,266.5,1018.7,81.6,8.6,30.8,2.7,2,10,2024-06-09T07:31:23,2024-06-09T17:07:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-10,59,41.7,50.8,59,38.2,50.4,42.2,75.7,0.034,100,4.17,rain,0,0,34,15.9,5.4,1021.4,69.8,10.3,97.5,8.5,6,10,2024-06-10T07:31:53,2024-06-10T17:07:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-11,61.4,51.4,55.6,61.4,51.4,55.6,47.5,74.4,0.11,100,12.5,rain,0,0,46.3,17.9,353.9,1010.6,77.1,10.5,29.5,2.5,2,10,2024-06-11T07:32:22,2024-06-11T17:07:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-12,56.8,48.9,52.5,56.8,47,52.4,44.2,74,0.229,100,12.5,rain,0,0,40,11.1,226.7,1016.8,77.8,9.2,48.3,4.2,3,10,2024-06-12T07:32:49,2024-06-12T17:07:18,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-13,50.1,46,48.4,50.1,45.2,47.9,46.4,93.1,0.029,100,12.5,rain,0,0,11,4.6,262.9,1022.5,93.3,8,19.5,1.6,1,10,2024-06-13T07:33:15,2024-06-13T17:07:17,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-14,53.6,45.1,49,53.6,45.1,48.8,46.6,91.9,0.04,100,4.17,rain,0,0,10.7,4.4,48.5,1020.4,95.5,5.9,47.4,4.1,2,10,2024-06-14T07:33:40,2024-06-14T17:07:19,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-15,56.1,39.5,47.6,56.1,39.5,47.1,43.9,88.3,0.001,100,4.17,rain,0,0,21.9,9.3,156.5,1021.6,62.9,7.1,83.2,7,5,10,2024-06-15T07:34:03,2024-06-15T17:07:22,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94898099999,95874099999,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-16,55.5,43.2,49.6,55.5,41.3,49.1,43.8,81.3,0.003,100,8.33,rain,0,0,32.4,10.3,205.5,1021.9,60.5,9.2,54.8,4.6,5,10,2024-06-16T07:34:24,2024-06-16T17:07:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-17,56.2,42.5,50,56.2,42.5,49.8,43,77.5,0.009,100,8.33,rain,0,0,17.7,7.5,188.9,1021.7,50.2,9.7,44.4,3.8,3,10,2024-06-17T07:34:44,2024-06-17T17:07:33,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-18,53.9,37.8,45.5,53.9,33.7,44.5,39.5,81.1,0,0,0,,0,0,13.2,5.6,48.4,1019.8,30.4,10.3,86.1,7.4,5,10,2024-06-18T07:35:03,2024-06-18T17:07:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-19,54.3,34,43.1,54.3,29.1,40.6,35.7,76.7,0,0,0,,0,0,12.5,6.9,28.7,1017.3,42.3,9.8,75.2,6.5,4,10,2024-06-19T07:35:20,2024-06-19T17:07:51,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-20,55.9,41.5,47.2,55.9,37.9,45.5,38.3,71.7,0,0,0,,0,0,13.9,6.7,39.8,1017.1,67.2,10.2,68.2,5.8,4,10,2024-06-20T07:35:35,2024-06-20T17:08:03,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-21,55.1,39.6,46.6,55.1,38.1,46.4,41.7,84.3,0,0,0,,0,0,19,7.9,198.1,1023.1,61.4,9.4,48.9,4.2,3,10,2024-06-21T07:35:49,2024-06-21T17:08:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"94860099999,C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-06-22,55.1,41.7,48.3,55.1,41.7,47.9,44.2,86.8,0.007,100,4.17,rain,0,0,13.2,6.6,200.7,1029.6,57.7,10.5,69,5.8,5,10,2024-06-22T07:36:01,2024-06-22T17:08:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-23,58.8,35.7,45.8,58.8,31,43.8,39.4,80.8,0,0,0,,0,0,14.5,8.3,20.4,1025.4,37.1,9.5,83.7,7.2,4,10,2024-06-23T07:36:12,2024-06-23T17:08:46,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-24,54.4,40.6,47.7,54.4,36.6,45.9,39.2,73.3,0,0,0,,0,0,28.9,14,10.3,1017.2,90.3,10.3,38.9,3.3,2,10,2024-06-24T07:36:21,2024-06-24T17:09:04,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"C9254,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-25,61.5,49.3,53.8,61.5,46.1,53.4,41.7,64.4,0,0,0,,0,0,31.3,13.3,4,1014.5,50.9,9.7,96.9,8.3,4,10,2024-06-25T07:36:28,2024-06-25T17:09:23,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"94860099999,C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-06-26,56.5,50.1,53,56.5,50.1,53,40.1,61.9,0.007,100,4.17,rain,0,0,32.4,12.7,352.3,1014.8,44.9,8.8,66,5.7,5,10,2024-06-26T07:36:33,2024-06-26T17:09:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94860099999,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-06-27,60,48.1,53.2,60,44.8,52.7,41.9,66.8,0.007,100,4.17,rain,0,0,23.3,8.9,338.9,1019.3,51.6,11.1,55.4,4.8,3,10,2024-06-27T07:36:37,2024-06-27T17:10:05,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94860099999,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94854099999,94870099999"
melbourne,2024-06-28,61,46.7,55.2,61,42.8,54.1,42.6,64.3,0,0,0,,0,0,37.1,17.2,359.6,1019.9,78,10.1,72.9,6.3,5,10,2024-06-28T07:36:39,2024-06-28T17:10:28,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-29,58.1,48.2,52.8,58.1,46.2,52.6,42.6,71.2,0.009,100,8.33,rain,0,0,37.8,17,351.5,1014.1,95,9.7,14.5,1.3,1,10,2024-06-29T07:36:39,2024-06-29T17:10:53,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-30,53.3,44.2,47.7,53.3,40.8,45.9,43.2,84.4,0.289,100,12.5,rain,0,0,25.3,9.7,211.2,1021.3,70.7,9.4,53.8,4.6,3,10,2024-06-30T07:36:38,2024-06-30T17:11:19,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-01,52.7,44,48.2,52.7,41.7,47.6,42.3,80.7,0.018,100,4.17,rain,0,0,15,6.8,192.9,1028.1,60.7,10.6,31.4,2.6,2,10,2024-07-01T07:36:34,2024-07-01T17:11:46,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-02,53.4,38.3,44.6,53.4,33.5,43.6,38.2,80.1,0,0,0,,0,0,13,6.9,122.8,1033.7,41.5,9.7,75.4,6.4,5,10,2024-07-02T07:36:29,2024-07-02T17:12:14,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-03,51.9,33.5,41.9,51.9,27.7,39.9,37,83.5,0,0,0,,0,0,11,6.5,56.5,1037,24.4,9.4,67,5.8,5,10,2024-07-03T07:36:22,2024-07-03T17:12:44,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-04,51.5,34.5,42.2,51.5,29,40.5,40.7,94.5,0,0,0,,0,0,15.7,6.4,24.4,1038.7,85,6.4,40.4,3.5,2,10,2024-07-04T07:36:13,2024-07-04T17:13:15,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-05,52.2,44.1,48.4,52.2,43.8,48.1,45.4,89.8,0.001,100,4.17,rain,0,0,14.5,5.9,187.3,1040.1,91.1,7.8,31,2.7,2,10,2024-07-05T07:36:03,2024-07-05T17:13:47,0.97,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-06,49.7,40,44.2,48,40,43.6,40.8,88.4,0,0,0,,0,0,10.7,5.6,131.3,1039.5,62.7,8.4,58.3,5.1,4,10,2024-07-06T07:35:51,2024-07-06T17:14:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-07,60.5,36.5,46.9,60.5,32.8,45.6,40.2,79.9,0,0,0,,0,0,12.5,9.7,33.8,1031.9,59.2,7.4,83.1,7.3,5,10,2024-07-07T07:35:37,2024-07-07T17:14:54,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-08,61.3,40.5,52,61.3,40.5,51.6,45,77.9,0,0,0,rain,0,0,25.3,13.7,18.4,1021,83.4,11.4,52.8,4.5,2,10,2024-07-08T07:35:21,2024-07-08T17:15:30,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-09,54.7,51.4,53.1,54.7,51.4,53.1,52.9,99.4,0.357,100,16.67,rain,0,0,21.3,8.6,234.8,1019.9,99.8,5.4,20.4,1.8,1,10,2024-07-09T07:35:03,2024-07-09T17:16:06,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-10,56.2,50.1,51.8,56.2,50.1,51.8,45.6,80,0.42,100,8.33,rain,0,0,29.1,11.7,311.7,1020.6,67,9.4,62.1,5.2,3,10,2024-07-10T07:34:43,2024-07-10T17:16:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-11,56,50,52.9,56,46.4,52.7,44,71.9,0,0,0,rain,0,0,39.6,17.6,2,1016,94.9,12.7,26.8,2.3,1,10,2024-07-11T07:34:22,2024-07-11T17:17:21,0.17,Overcast,Cloudy skies throughout the day.,cloudy,"94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,C7520,94865099999,94864099999,94854099999,94870099999"
melbourne,2024-07-12,58.2,48,51.7,58.2,46,51.4,48.5,89.4,0.146,100,8.33,rain,0,0,28.2,10.3,357,1014.8,73.4,7.8,64.9,5.6,4,10,2024-07-12T07:33:59,2024-07-12T17:18:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-13,56,46.5,50,56,43.5,49.3,46.4,88.1,0.054,100,8.33,rain,0,0,22.8,7.5,243.3,1016.6,68,8.9,80.1,6.8,5,10,2024-07-13T07:33:34,2024-07-13T17:18:40,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,C7520,94865099999,94864099999,94854099999,94870099999"
melbourne,2024-07-14,52.1,42.7,47.4,52.1,36.8,44.8,43.2,85.9,0.168,100,12.5,rain,0,0,28,15.9,246.6,1014.6,71.1,10.4,86.6,7.4,5,10,2024-07-14T07:33:07,2024-07-14T17:19:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YMAV,94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,C7520,94895599999,94865099999,YMML,94864099999,94854099999,94870099999"
melbourne,2024-07-15,51.7,43.4,48.2,51.7,36.2,45,44.1,85.9,0.039,100,16.67,rain,0,0,48.5,15,276.5,1006.2,82.7,9.6,26.7,2,1,10,2024-07-15T07:32:39,2024-07-15T17:20:02,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,94895599999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-07-16,56.5,44.8,53,56.5,44.5,52.7,51.9,96.2,0.779,100,8.33,rain,0,0,41.6,11,203.1,1006,88.8,7.8,44.8,3.9,2,10,2024-07-16T07:32:08,2024-07-16T17:20:44,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-17,56.4,46.8,50.9,56.4,45.5,50.6,49.5,95.4,0.01,100,8.33,rain,0,0,21.3,9.4,226.1,1012.2,83.6,7.6,45,3.9,3,10,2024-07-17T07:31:36,2024-07-17T17:21:27,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-18,53.3,45.2,48.9,53.3,42.1,47.3,41,75,0.045,100,4.17,rain,0,0,23.3,8.6,260.9,1015.9,71.1,9.9,82.8,7.1,5,10,2024-07-18T07:31:03,2024-07-18T17:22:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-19,52.8,45.7,49.9,52.8,41.4,47.8,40.6,70.3,0.002,100,4.17,rain,0,0,51.4,19.6,359.5,1007.5,97.5,11.5,22.3,1.7,1,10,2024-07-19T07:30:27,2024-07-19T17:22:55,0.42,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-20,53.4,47.8,51.5,53.4,41.9,50.9,44,75.9,0.093,100,12.5,rain,0,0,52.6,18.2,306.5,1001.5,92.4,8.7,30.1,2.5,1,10,2024-07-20T07:29:50,2024-07-20T17:23:40,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"94860099999,95874099999,94866099999,94856099999,95936099999,95866099999,94872099999,C9254,94863099999,95867099999,C7520,94865099999,YMML,94864099999,94854099999,94870099999"
melbourne,2024-07-21,60.5,46.6,52.8,60.5,43.7,51.7,44.9,75,0.162,100,4.17,rain,0,0,23.5,12.5,345.8,1017.8,74.8,10,85.1,7.2,5,10,2024-07-21T07:29:11,2024-07-21T17:24:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-22,62.3,52.8,57.1,62.3,52.8,57.1,48.8,74.2,0.022,100,4.17,rain,0,0,28.6,11.8,355.6,1021.4,88.4,10.3,84.4,7.3,6,10,2024-07-22T07:28:31,2024-07-22T17:25:11,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-23,62.8,51.6,57.2,62.8,51.6,57.2,41.6,56.7,0,0,0,,0,0,30.9,14.1,357.3,1022.4,78.8,11.1,112.3,9.7,5,10,2024-07-23T07:27:48,2024-07-23T17:25:57,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999,94870099999"
melbourne,2024-07-24,60,50.5,56.1,60,50.5,56.1,39.4,53.5,0.007,100,4.17,rain,0,0,40,18.1,2.2,1016.3,90.4,12.4,46.9,4.2,2,10,2024-07-24T07:27:05,2024-07-24T17:26:44,0.59,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"94898099999,95874099999,C9254,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-25,57.9,51.4,54.1,57.9,51.4,54.1,44.8,71.5,0.009,100,4.17,rain,0,0,41.8,17.3,358.5,1010.3,73.6,10.7,30.8,2.6,3,10,2024-07-25T07:26:19,2024-07-25T17:27:31,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-26,57.1,45.5,52,57.1,41.3,50.6,43.7,73.8,0.116,100,8.33,rain,0,0,35.8,19.4,0.1,1016.2,28.8,10.3,92.3,7.9,5,10,2024-07-26T07:25:32,2024-07-26T17:28:19,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-27,54.3,43.3,49.3,54.3,39,47.9,42.5,77.6,0.028,100,8.33,rain,0,0,32.2,13.9,339.3,1017,69.4,9,27.8,2.4,1,10,2024-07-27T07:24:43,2024-07-27T17:29:07,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-28,52.6,41.6,46.2,52.6,37.2,43.4,39.2,77.1,0.243,100,12.5,rain,0,0,37.4,9.3,245.1,1024.6,76.6,9.4,64.7,5.5,3,10,2024-07-28T07:23:53,2024-07-28T17:29:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-29,52.5,44.3,48.1,52.5,41.7,47.4,46.9,95.5,0.103,100,16.67,rain,0,0,11.9,5.7,244.1,1031.4,94.4,7.2,32.5,2.8,2,10,2024-07-29T07:23:02,2024-07-29T17:30:44,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-30,55.9,41.4,47.8,55.9,39,47.2,44.9,90.4,0.04,100,4.17,rain,0,0,12.1,6.2,207.8,1036.2,61.5,7.1,101.6,8.7,5,10,2024-07-30T07:22:08,2024-07-30T17:31:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-31,50.3,34.9,41.9,50.3,31,40.8,40.3,94.7,0.001,100,4.17,rain,0,0,8.9,5.4,23.4,1036.6,46.3,5,48.9,4.3,3,10,2024-07-31T07:21:14,2024-07-31T17:32:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2024-08-01,60.4,33.5,45,60.4,25.7,42.9,38.4,80.4,0.007,100,4.17,rain,0,0,11.4,9.7,20.4,1033.1,26,8,55,4.8,5,10,2024-08-01T07:20:17,2024-08-01T17:33:11,0.88,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"YMAV,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999,94870099999"
